epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
148,26559.3,1.00493,0.5102,1.04745,0.89419,0.85741,0.89279,0.61248,1.23627,0.61019,1.22534,0.000454007,0.000454007,0.000454007
149,26738.9,0.97687,0.51441,1.05366,0.88518,0.85653,0.89073,0.61535,1.24896,0.59797,1.22823,0.000445756,0.000445756,0.000445756
150,26918.3,0.9636,0.51076,1.03782,0.90001,0.84182,0.89316,0.60504,1.25399,0.6017,1.23017,0.000437504,0.000437504,0.000437504
151,27099.1,0.95208,0.50239,1.02589,0.87499,0.84506,0.88769,0.59908,1.27085,0.6154,1.23876,0.000429253,0.000429253,0.000429253
152,27278.9,0.97186,0.5186,1.052,0.896,0.8544,0.88976,0.60887,1.2437,0.59915,1.22565,0.000421001,0.000421001,0.000421001
153,27458.7,0.96262,0.4982,1.04483,0.89235,0.84826,0.88988,0.60575,1.26525,0.60381,1.23466,0.000412749,0.000412749,0.000412749
154,27639.3,0.96924,0.4886,1.03591,0.89254,0.83918,0.89287,0.60716,1.26163,0.60339,1.23399,0.000404498,0.000404498,0.000404498
155,27819.5,0.94731,0.48911,1.02214,0.89053,0.84695,0.89527,0.6226,1.23932,0.58669,1.23467,0.000396246,0.000396246,0.000396246
156,28010.2,0.94336,0.49903,1.04485,0.87518,0.86555,0.89908,0.61668,1.25805,0.59995,1.23431,0.000387994,0.000387994,0.000387994
157,28191.5,0.92265,0.48478,1.02306,0.87797,0.87588,0.89724,0.60967,1.26627,0.59888,1.23828,0.000379743,0.000379743,0.000379743
158,28372.8,0.95169,0.48461,1.03035,0.88687,0.85182,0.89629,0.62053,1.2285,0.59386,1.22329,0.000371491,0.000371491,0.000371491
159,28554.8,0.93087,0.47206,1.00864,0.88398,0.85517,0.89579,0.61547,1.24667,0.59939,1.2265,0.000363239,0.000363239,0.000363239
160,28735.5,0.93663,0.48099,1.01956,0.88893,0.85635,0.90053,0.62356,1.23054,0.57841,1.2213,0.000354988,0.000354988,0.000354988
161,28925.9,0.94042,0.47791,1.03676,0.87651,0.8619,0.90034,0.62369,1.21579,0.57582,1.21926,0.000346736,0.000346736,0.000346736
162,29115.4,0.94203,0.47057,1.03202,0.87351,0.86435,0.90149,0.62117,1.23337,0.58647,1.22426,0.000338484,0.000338484,0.000338484
163,29296.6,0.93108,0.48018,1.02902,0.90078,0.84726,0.9022,0.61756,1.2715,0.58474,1.24138,0.000330233,0.000330233,0.000330233
164,29476.8,0.92714,0.46507,1.00902,0.87991,0.85736,0.89707,0.61398,1.26271,0.60664,1.23775,0.000321981,0.000321981,0.000321981
165,29658.6,0.92986,0.48419,1.0112,0.88238,0.8591,0.89651,0.61378,1.25319,0.59584,1.23385,0.000313729,0.000313729,0.000313729
166,29838.6,0.91313,0.46816,1.0057,0.8883,0.86647,0.89652,0.61292,1.26069,0.59068,1.24336,0.000305478,0.000305478,0.000305478
167,30018.5,0.90244,0.45554,1.01438,0.88477,0.86886,0.90158,0.6232,1.23059,0.571,1.22961,0.000297226,0.000297226,0.000297226
168,30199.8,0.89482,0.45605,1.01449,0.87977,0.84639,0.89911,0.62094,1.2424,0.58688,1.23155,0.000288974,0.000288974,0.000288974
169,30379.9,0.89699,0.46201,1.00022,0.90207,0.84963,0.90157,0.62386,1.23713,0.57665,1.232,0.000280723,0.000280723,0.000280723
170,30569,0.89299,0.44972,0.99841,0.88787,0.87324,0.90613,0.62618,1.21609,0.57197,1.22322,0.000272471,0.000272471,0.000272471
171,30757.5,0.90619,0.46135,1.01167,0.89811,0.85916,0.90592,0.62466,1.22743,0.57886,1.22618,0.00026422,0.00026422,0.00026422
172,30938.1,0.88699,0.4486,1.00291,0.88115,0.86158,0.90288,0.62377,1.2153,0.57544,1.21958,0.000255968,0.000255968,0.000255968
173,31117.8,0.88231,0.44684,1.00255,0.88818,0.85949,0.90171,0.62903,1.21263,0.57238,1.22179,0.000247716,0.000247716,0.000247716
174,31306.6,0.88843,0.45821,1.00151,0.89627,0.86673,0.90395,0.62318,1.22555,0.57681,1.23091,0.000239465,0.000239465,0.000239465
175,31485.8,0.88402,0.46423,1.01337,0.89318,0.86439,0.902,0.6256,1.22519,0.57901,1.23081,0.000231213,0.000231213,0.000231213
176,31665.1,0.90946,0.46118,1.0171,0.87664,0.86897,0.89441,0.61251,1.26405,0.58601,1.24703,0.000222961,0.000222961,0.000222961
177,31844.2,0.8683,0.44998,1.00035,0.88937,0.84938,0.89591,0.62108,1.22023,0.5771,1.23023,0.00021471,0.00021471,0.00021471
178,32023.4,0.85079,0.4374,0.98143,0.89703,0.85887,0.89878,0.63127,1.21178,0.578,1.22834,0.000206458,0.000206458,0.000206458
179,32211.3,0.86928,0.445,0.99971,0.88848,0.86042,0.89836,0.622,1.238,0.5791,1.23697,0.000198206,0.000198206,0.000198206
180,32390.7,0.8573,0.43614,0.99715,0.88142,0.86647,0.9001,0.62476,1.24203,0.57941,1.24274,0.000189955,0.000189955,0.000189955
181,32570.4,0.86919,0.46448,0.99783,0.88914,0.85613,0.89602,0.62223,1.24334,0.57937,1.23559,0.000181703,0.000181703,0.000181703
